PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27314611","African Swine Fever Epidemic, Poland, 2014-2015","Śmietanka K, Woźniakowski G, Kozak E, Niemczuk K, Frączyk M, Bocian Ł, Kowalczyk A, Pejsak Z.","Emerg Infect Dis. 2016 Jul;22(7):1201-7. doi: 10.3201/eid2207.151708.","Śmietanka K","Emerg Infect Dis","2016","2016/06/18","PMC4918169","","10.3201/eid2207.151708"
"27314580","Senecavirus A in Pigs, United States, 2015","Hause BM, Myers O, Duff J, Hesse RA.","Emerg Infect Dis. 2016 Jul;22(7):1323-5. doi: 10.3201/eid2207.151591.","Hause BM","Emerg Infect Dis","2016","2016/06/18","PMC4918151","","10.3201/eid2207.151591"
"27314432","Two Linked Enteroinvasive Escherichia coli Outbreaks, Nottingham, UK, June 2014","Newitt S, MacGregor V, Robbins V, Bayliss L, Chattaway MA, Dallman T, Ready D, Aird H, Puleston R, Hawker J.","Emerg Infect Dis. 2016 Jul;22(7):1178-84. doi: 10.3201/eid2207.152080.","Newitt S","Emerg Infect Dis","2016","2016/06/18","PMC4918187","","10.3201/eid2207.152080"
"27314228","Pegivirus Infection in Domestic Pigs, Germany","Baechlein C, Grundhoff A, Fischer N, Alawi M, Hoeltig D, Waldmann KH, Becher P.","Emerg Infect Dis. 2016 Jul;22(7):1312-4. doi: 10.3201/eid2207.160024.","Baechlein C","Emerg Infect Dis","2016","2016/06/18","PMC4918184","","10.3201/eid2207.160024"
"27268303","Clinical Features of and Risk Factors for Fatal Ebola Virus Disease, Moyamba District, Sierra Leone, December 2014-February 2015","Haaskjold YL, Bolkan HA, Krogh KØ, Jongopi J, Lundeby KM, Mellesmo S, Garcés PS, Jøsendal O, Øpstad Å, Svensen E, Fuentes LM, Kamara AS, Riera M, Arranz J, Roberts DP, Stamper PD, Austin P, Moosa AJ, Marke D, Hassan S, Eide GE, Berg Å, Blomberg B.","Emerg Infect Dis. 2016 Sep;22(9):1537-44. doi: 10.3201/eid2209.151621. Epub 2016 Sep 15.","Haaskjold YL","Emerg Infect Dis","2016","2016/06/09","PMC4994367","","10.3201/eid2209.151621"
"27268128","Local Persistence of Novel MRSA Lineage after Hospital Ward Outbreak, Cambridge, UK, 2011-2013","Toleman MS, Reuter S, Coll F, Harrison EM, Peacock SJ.","Emerg Infect Dis. 2016 Sep;22(9):1658-9. doi: 10.3201/eid2209.151100. Epub 2016 Sep 15.","Toleman MS","Emerg Infect Dis","2016","2016/06/09","PMC4994339","","10.3201/eid2209.151100"
"27197048","Changes in Childhood Pneumonia Hospitalizations by Race and Sex Associated with Pneumococcal Conjugate Vaccines","Wiese AD, Grijalva CG, Zhu Y, Mitchel EF Jr, Griffin MR.","Emerg Infect Dis. 2016 Jun;22(6):1109-12. doi: 10.3201/eid2206.152023.","Wiese AD","Emerg Infect Dis","2016","2016/05/20","PMC4880071","","10.3201/eid2206.152023"
"27192498","Possible Case of Novel Spotted Fever Group Rickettsiosis in Traveler Returning to Japan from India","Takajo I, Sekizuka T, Fujita H, Kawano A, Kawaguchi T, Matsuda M, Kubo K, Miyauchi S, Umekita K, Nagatomo Y, Kuroda M, Takasaki T, Okayama A, Ando S.","Emerg Infect Dis. 2016 Jun;22(6):1079-82. doi: 10.3201/eid2206.151985.","Takajo I","Emerg Infect Dis","2016","2016/05/19","PMC4880103","","10.3201/eid2206.151985"
"27192444","Loss of 89K Pathogenicity Island in Epidemic Streptococcus suis, China","Shi X, Ye H, Wang J, Li Z, Wang J, Chen B, Wen R, Hu Q, Feng Y.","Emerg Infect Dis. 2016 Jun;22(6):1126-7. doi: 10.3201/eid2206.152010.","Shi X","Emerg Infect Dis","2016","2016/05/19","PMC4880084","","10.3201/eid2206.152010"
"27192395","Improved Global Capacity for Influenza Surveillance","Polansky LS, Outin-Blenman S, Moen AC.","Emerg Infect Dis. 2016 Jun;22(6):993-1001. doi: 10.3201/eid.2206.151521.","Polansky LS","Emerg Infect Dis","2016","2016/05/19","PMC4880096","","10.3201/eid.2206.151521"
"27191834","Human Adenovirus Associated with Severe Respiratory Infection, Oregon, USA, 2013-2014","Scott MK, Chommanard C, Lu X, Appelgate D, Grenz L, Schneider E, Gerber SI, Erdman DD, Thomas A.","Emerg Infect Dis. 2016 Jun;22(6):1044-51. doi: 10.3201/eid2206.151898.","Scott MK","Emerg Infect Dis","2016","2016/05/19","PMC4880082","","10.3201/eid2206.151898"
"27089550","Outbreak of Middle East Respiratory Syndrome at Tertiary Care Hospital, Jeddah, Saudi Arabia, 2014","Hastings DL, Tokars JI, Abdel Aziz IZ, Alkhaldi KZ, Bensadek AT, Alraddadi BM, Jokhdar H, Jernigan JA, Garout MA, Tomczyk SM, Oboho IK, Geller AI, Arinaminpathy N, Swerdlow DL, Madani TA.","Emerg Infect Dis. 2016 May;22(5):794-801. doi: 10.3201/eid2205.151797.","Hastings DL","Emerg Infect Dis","2016","2016/04/19","PMC4861521","","10.3201/eid2205.151797"
"27089479","Plasmodium falciparum K76T pfcrt Gene Mutations and Parasite Population Structure, Haiti, 2006-2009","Charles M, Das S, Daniels R, Kirkman L, Delva GG, Destine R, Escalante A, Villegas L, Daniels NM, Shigyo K, Volkman SK, Pape JW, Golightly LM.","Emerg Infect Dis. 2016 May;22(5):786-93. doi: 10.3201/eid2205.150359.","Charles M","Emerg Infect Dis","2016","2016/04/19","PMC4861504","","10.3201/eid2205.150359"
"27089251","Rickettsia parkeri Rickettsiosis, Arizona, USA","Herrick KL, Pena SA, Yaglom HD, Layton BJ, Moors A, Loftis AD, Condit ME, Singleton J, Kato CY, Denison AM, Ng D, Mertins JW, Paddock CD.","Emerg Infect Dis. 2016 May;22(5):780-5. doi: 10.3201/eid2205.151824.","Herrick KL","Emerg Infect Dis","2016","2016/04/19","PMC4861524","","10.3201/eid2205.151824"
"27089120","Fatal Sickle Cell Disease and Zika Virus Infection in Girl from Colombia","Arzuza-Ortega L, Polo A, Pérez-Tatis G, López-García H, Parra E, Pardo-Herrera LC, Rico-Turca AM, Villamil-Gómez W, Rodríguez-Morales AJ.","Emerg Infect Dis. 2016 May;22(5):925-7. doi: 10.3201/eid2205.151934.","Arzuza-Ortega L","Emerg Infect Dis","2016","2016/04/19","PMC4861530","","10.3201/eid2205.151934"
"27088710","Severe Sepsis and Septic Shock Associated with Chikungunya Virus Infection, Guadeloupe, 2014","Rollé A, Schepers K, Cassadou S, Curlier E, Madeux B, Hermann-Storck C, Fabre I, Lamaury I, Tressières B, Thiery G, Hoen B.","Emerg Infect Dis. 2016 May;22(5):891-4. doi: 10.3201/eid2205.151449.","Rollé A","Emerg Infect Dis","2016","2016/04/19","PMC4861514","","10.3201/eid2205.151449"
"27088665","Technological Solutions to Address Drug-Resistant Neisseria gonorrhoeae","Bristow CC, Dong H, Klausner JD.","Emerg Infect Dis. 2016 May;22(5):939-40. doi: 10.3201/eid2205.160083.","Bristow CC","Emerg Infect Dis","2016","2016/04/19","PMC4861538","","10.3201/eid2205.160083"
"27088588","Genetic Characterization of Archived Bunyaviruses and their Potential for Emergence in Australia","Huang B, Firth C, Watterson D, Allcock R, Colmant AM, Hobson-Peters J, Kirkland P, Hewitson G, McMahon J, Hall-Mendelin S, van den Hurk AF, Warrilow D.","Emerg Infect Dis. 2016 May;22(5):833-40. doi: 10.3201/eid2205.151566.","Huang B","Emerg Infect Dis","2016","2016/04/19","PMC4861517","","10.3201/eid2205.151566"
"27088574","Asian Genotype Zika Virus Detected in Traveler Returning to Mexico from Colombia, October 2015","Díaz-Quiñonez JA, Escobar-Escamilla N, Wong-Arámbula C, Vázquez-Pichardo M, Torres-Longoria B, López-Martínez I, Ruiz-Matus C, Kuri-Morales P, Ramírez-González JE.","Emerg Infect Dis. 2016 May;22(5):937-9. doi: 10.3201/eid2205.160190.","Díaz-Quiñonez JA","Emerg Infect Dis","2016","2016/04/19","PMC4861540","","10.3201/eid2205.160190"
"27088568","Crimean-Congo Hemorrhagic Fever Virus IgG in Goats, Bhutan","Wangchuk S, Pelden S, Dorji T, Tenzin S, Thapa B, Zangmo S, Gurung R, Dukpa K, Tenzin T.","Emerg Infect Dis. 2016 May;22(5):919-20. doi: 10.3201/eid2205.151777.","Wangchuk S","Emerg Infect Dis","2016","2016/04/19","PMC4861520","","10.3201/eid2205.151777"
"27088323","Phylogeny of Zika Virus in Western Hemisphere, 2015","Lanciotti RS, Lambert AJ, Holodniy M, Saavedra S, Signor Ldel C.","Emerg Infect Dis. 2016 May;22(5):933-5. doi: 10.3201/eid2205.160065.","Lanciotti RS","Emerg Infect Dis","2016","2016/04/19","PMC4861537","","10.3201/eid2205.160065"
"27088251","Cutaneous Leishmaniasis and Conflict in Syria","Al-Salem WS, Pigott DM, Subramaniam K, Haines LR, Kelly-Hope L, Molyneux DH, Hay SI, Acosta-Serrano A.","Emerg Infect Dis. 2016 May;22(5):931-3. doi: 10.3201/eid2205.160042.","Al-Salem WS","Emerg Infect Dis","2016","2016/04/19","PMC4861536","","10.3201/eid2205.160042"
"27070385","Infection, Replication, and Transmission of Middle East Respiratory Syndrome Coronavirus in Alpacas","Adney DR, Bielefeldt-Ohmann H, Hartwig AE, Bowen RA.","Emerg Infect Dis. 2016 Jun;22(6):1031-7. doi: 10.3201/2206.160192. Epub 2016 Jun 15.","Adney DR","Emerg Infect Dis","2016","2016/04/13","PMC4880070","","10.3201/2206.160192"
"27070380","A Literature Review of Zika Virus","Plourde AR, Bloch EM.","Emerg Infect Dis. 2016 Jul;22(7):1185-92. doi: 10.3201/eid2207.151990. Epub 2016 Jul 15.","Plourde AR","Emerg Infect Dis","2016","2016/04/13","PMC4918175","","10.3201/eid2207.151990"
"26983001","New Delhi Metallo-β-Lactamase-1-Producing Klebsiella pneumoniae, Florida, USA(1)","Li JJ, Munoz-Price LS, Spychala CN, DePascale D, Doi Y.","Emerg Infect Dis. 2016 Apr;22(4):744-6. doi: 10.3201/eid2204.151176.","Li JJ","Emerg Infect Dis","2016","2016/03/17","PMC4806972","","10.3201/eid2204.151176"
"26982685","Difficulties in Schistosomiasis Assessment, Corsica, France","Moné H, Holtfreter MC, Mouahid G, Richter J.","Emerg Infect Dis. 2016 Apr;22(4):762-3. doi: 10.3201/eid2204.160110.","Moné H","Emerg Infect Dis","2016","2016/03/17","PMC4806940","","10.3201/eid2204.160110"
"26982571","Morbillivirus and Pilot Whale Deaths, Canary Islands, Spain, 2015","Sierra E, Fernández A, Suárez-Santana C, Xuriach A, Zucca D, Bernaldo de Quirós Y, García-Álvarez N, De la Fuente J, Sacchini S, Andrada M, Díaz-Delgado J, Arbelo M.","Emerg Infect Dis. 2016 Apr;22(4):740-2. doi: 10.3201/eid2204.150954.","Sierra E","Emerg Infect Dis","2016","2016/03/17","PMC4806956","","10.3201/eid2204.150954"
"26982504","Quantifying Transmission of Clostridium difficile within and outside Healthcare Settings","Durham DP, Olsen MA, Dubberke ER, Galvani AP, Townsend JP.","Emerg Infect Dis. 2016 Apr;22(4):608-16. doi: 10.3201/eid2204.150455.","Durham DP","Emerg Infect Dis","2016","2016/03/17","PMC4806959","","10.3201/eid2204.150455"
"26982461","Ebola Virus in Breast Milk in an Ebola Virus-Positive Mother with Twin Babies, Guinea, 2015","Nordenstedt H, Bah EI, de la Vega MA, Barry M, N'Faly M, Barry M, Crahay B, Decroo T, Van Herp M, Ingelbeen B.","Emerg Infect Dis. 2016 Apr;22(4):759-60. doi: 10.3201/eid2204.151880.","Nordenstedt H","Emerg Infect Dis","2016","2016/03/17","PMC4806941","","10.3201/eid2204.151880"
"26982379","Nosocomial Co-Transmission of Avian Influenza A(H7N9) and A(H1N1)pdm09 Viruses between 2 Patients with Hematologic Disorders","Chen H, Liu S, Liu J, Chai C, Mao H, Yu Z, Tang Y, Zhu G, Chen HX, Zhu C, Shao H, Tan S, Wang Q, Bi Y, Zou Z, Liu G, Jin T, Jiang C, Gao GF, Peiris M, Yu H, Chen E.","Emerg Infect Dis. 2016 Apr;22(4):598-607. doi: 10.3201/eid2204.151561.","Chen H","Emerg Infect Dis","2016","2016/03/17","PMC4806937","","10.3201/eid2204.151561"
"26982243","Shiga Toxin-Producing Escherichia coli O157, England and Wales, 1983-2012","Adams NL, Byrne L, Smith GA, Elson R, Harris JP, Salmon R, Smith R, O'Brien SJ, Adak GK, Jenkins C.","Emerg Infect Dis. 2016 Apr;22(4):590-7. doi: 10.3201/eid2204.151485.","Adams NL","Emerg Infect Dis","2016","2016/03/17","PMC4806951","","10.3201/eid2204.151485"
"26981877","Low-Cost National Media-Based Surveillance System for Public Health Events, Bangladesh","Ao TT, Rahman M, Haque F, Chakraborty A, Hossain MJ, Haider S, Alamgir AS, Sobel J, Luby SP, Gurley ES.","Emerg Infect Dis. 2016 Apr;22(4):720-2. doi: 10.3201/eid2204.150330.","Ao TT","Emerg Infect Dis","2016","2016/03/17","PMC4806969","","10.3201/eid2204.150330"
"26981875","Sustained Elevated Cytokine Levels during Recovery Phase of Mayaro Virus Infection","Tappe D, Pérez-Girón JV, Just-Nübling G, Schuster G, Gómez-Medina S, Günther S, Muñoz-Fontela C, Schmidt-Chanasit J.","Emerg Infect Dis. 2016 Apr;22(4):750-2. doi: 10.3201/eid2204.151502.","Tappe D","Emerg Infect Dis","2016","2016/03/17","PMC4806971","","10.3201/eid2204.151502"
"26894254","Biological Warfare Plan in the 17th Century—the Siege of Candia, 1648–1669","Thalassinou E, Tsiamis C, Poulakou-Rebelakou E, Hatzakis A.","Emerg Infect Dis. 2015 Dec;21(12):2148-53. doi: 10.3201/eid2112.130822.","Thalassinou E","Emerg Infect Dis","2015","2016/02/20","PMC4672449","","10.3201/eid2112.130822"
"26891363","Monitoring Therapy Compliance of Tuberculosis Patients by using Video-Enabled Electronic Devices","Story A, Garfein RS, Hayward A, Rusovich V, Dadu A, Soltan V, Oprunenco A, Collins K, Sarin R, Quraishi S, Sharma M, Migliori GB, Varadarajan M, Falzon D.","Emerg Infect Dis. 2016 Mar;22(3):538-40. doi: 10.3201/eid2203.151620.","Story A","Emerg Infect Dis","2016","2016/02/19","PMC4766903","","10.3201/eid2203.151620"
"26891134","Generalized Cowpox Virus Infection in a Patient with HIV, Germany, 2012","Fassbender P, Zange S, Ibrahim S, Zoeller G, Herbstreit F, Meyer H.","Emerg Infect Dis. 2016 Mar;22(3):553-5. doi: 10.3201/eid2203.151158.","Fassbender P","Emerg Infect Dis","2016","2016/02/19","PMC4766888","","10.3201/eid2203.151158"
"26890989","Suspected Rabies in Humans and Animals, Laikipia County, Kenya","Obonyo M, Akoko JM, Orinde AB, Osoro E, Boru WG, Njeru I, Fèvre EM.","Emerg Infect Dis. 2016 Mar;22(3):551-3. doi: 10.3201/eid2203.151118.","Obonyo M","Emerg Infect Dis","2016","2016/02/19","PMC4766878","","10.3201/eid2203.151118"
"26890817","Epidemiology of Histoplasmosis Outbreaks, United States, 1938-2013","Benedict K, Mody RK.","Emerg Infect Dis. 2016 Mar;22(3):370-8. doi: 10.3201/eid2203.151117.","Benedict K","Emerg Infect Dis","2016","2016/02/19","PMC4766901","","10.3201/eid2203.151117"
"26890626","Encephalitis, Ontario, Canada, 2002-2013","Parpia AS, Li Y, Chen C, Dhar B, Crowcroft NS.","Emerg Infect Dis. 2016 Mar;22(3):426-32. doi: 10.3201/eid2203.151545.","Parpia AS","Emerg Infect Dis","2016","2016/02/19","PMC4766895","","10.3201/eid2203.151545"
"26890291","Association between Severity of MERS-CoV Infection and Incubation Period","Virlogeux V, Park M, Wu JT, Cowling BJ.","Emerg Infect Dis. 2016 Mar;22(3):526-8. doi: 10.3201/eid2203.151437.","Virlogeux V","Emerg Infect Dis","2016","2016/02/19","PMC4766874","","10.3201/eid2203.151437"
"26889961","Far East Scarlet-Like Fever Caused by a Few Related Genotypes of Yersinia pseudotuberculosis, Russia","Timchenko NF, Adgamov RR, Popov AF, Psareva EK, Sobyanin KA, Gintsburg AL, Ermolaeva SA.","Emerg Infect Dis. 2016 Mar;22(3):503-6. doi: 10.3201/eid2203.150552.","Timchenko NF","Emerg Infect Dis","2016","2016/02/19","PMC4766908","","10.3201/eid2203.150552"
"26889786","Factors Associated with Loss to Follow-up during Treatment for Multidrug-Resistant Tuberculosis, the Philippines, 2012-2014","Tupasi TE, Garfin AM, Kurbatova EV, Mangan JM, Orillaza-Chi R, Naval LC, Balane GI, Basilio R, Golubkov A, Joson ES, Lew WJ, Lofranco V, Mantala M, Pancho S, Sarol JN Jr.","Emerg Infect Dis. 2016 Mar;22(3):491-502. doi: 10.3201/eid2203.151788.","Tupasi TE","Emerg Infect Dis","2016","2016/02/19","PMC4766881","","10.3201/eid2203.151788"
"26889625","Trends in Liver Transplantation in Hepatitis C Virus-Infected Persons, United States","Perumpail RB, Wong RJ, Liu A, Jayasekera CR, Dieterich DT, Younossi ZM, Ahmed A.","Emerg Infect Dis. 2016 Mar;22(3):565-7. doi: 10.3201/eid2203.151650.","Perumpail RB","Emerg Infect Dis","2016","2016/02/19","PMC4766894","","10.3201/eid2203.151650"
"26886846","Effects of Response to 2014-2015 Ebola Outbreak on Deaths from Malaria, HIV/AIDS, and Tuberculosis, West Africa","Parpia AS, Ndeffo-Mbah ML, Wenzel NS, Galvani AP.","Emerg Infect Dis. 2016 Mar;22(3):433-41. doi: 10.3201/eid2203.150977.","Parpia AS","Emerg Infect Dis","2016","2016/02/18","PMC4766886","","10.3201/eid2203.150977"
"26886412","Methylotroph Infections and Chronic Granulomatous Disease","Falcone EL, Petts JR, Fasano MB, Ford B, Nauseef WM, Neves JF, Simões MJ, Tierce ML 4th, de la Morena MT, Greenberg DE, Zerbe CS, Zelazny AM, Holland SM.","Emerg Infect Dis. 2016 Mar;22(3):404-9. doi: 10.3201/eid2203.151265.","Falcone EL","Emerg Infect Dis","2016","2016/02/18","PMC4766906","","10.3201/eid2203.151265"
"26812625","Vectorborne Infections, Mali","Safronetz D, Sacko M, Sogoba N, Rosenke K, Martellaro C, Traoré S, Cissé I, Maiga O, Boisen M, Nelson D, Oottamasathien D, Millett M, Garry RF, Branco LM, Doumbia S, Feldmann H, Traoré MS.","Emerg Infect Dis. 2016 Feb;22(2):340-2. doi: 10.3201/eid2202.150688.","Safronetz D","Emerg Infect Dis","2016","2016/01/27","PMC4734548","","10.3201/eid2202.150688"
"26812231","Trematode Fluke Procerovum varium as Cause of Ocular Inflammation in Children, South India","Arya LK, Rathinam SR, Lalitha P, Kim UR, Ghatani S, Tandon V.","Emerg Infect Dis. 2016 Feb;22(2):192-200. doi: 10.3201/eid2202.150051.","Arya LK","Emerg Infect Dis","2016","2016/01/27","PMC4734527","","10.3201/eid2202.150051"
"26812218","Uveitis and Systemic Inflammatory Markers in Convalescent Phase of Ebola Virus Disease","Chancellor JR, Padmanabhan SP, Greenough TC, Sacra R, Ellison RT 3rd, Madoff LC, Droms RJ, Hinkle DM, Asdourian GK, Finberg RW, Stroher U, Uyeki TM, Cerón OM.","Emerg Infect Dis. 2016 Feb;22(2):295-7. doi: 10.3201/eid2202.151416.","Chancellor JR","Emerg Infect Dis","2016","2016/01/27","PMC4734519","","10.3201/eid2202.151416"
"26812203","Initial Costs of Ebola Treatment Centers in the United States","Herstein JJ, Biddinger PD, Kraft CS, Saiman L, Gibbs SG, Smith PW, Hewlett AL, Lowe JJ.","Emerg Infect Dis. 2016 Feb;22(2):350-2. doi: 10.3201/eid2202.151431.","Herstein JJ","Emerg Infect Dis","2016","2016/01/27","PMC4734525","","10.3201/eid2202.151431"
"26812146","Hospital Preparations for Viral Hemorrhagic Fever Patients and Experience Gained from Admission of an Ebola Patient","Haverkort JJ, Minderhoud AL, Wind JD, Leenen LP, Hoepelman AI, Ellerbroek PM.","Emerg Infect Dis. 2016 Feb;22(2):184-91. doi: 10.3201/eid2202.151393.","Haverkort JJ","Emerg Infect Dis","2016","2016/01/27","PMC4734545","","10.3201/eid2202.151393"
"26811985","High Prevalence of Borrelia miyamotoi among Adult Blacklegged Ticks from White-Tailed Deer","Han S, Hickling GJ, Tsao JI.","Emerg Infect Dis. 2016 Feb;22(2):316-8. doi: 10.3201/eid2202.151218.","Han S","Emerg Infect Dis","2016","2016/01/27","PMC4734535","","10.3201/eid2202.151218"
"26811971","Malaria in French Guiana Linked to Illegal Gold Mining","Pommier de Santi V, Dia A, Adde A, Hyvert G, Galant J, Mazevet M, Nguyen C, Vezenegho SB, Dusfour I, Girod R, Briolant S.","Emerg Infect Dis. 2016 Feb;22(2):344-6. doi: 10.3201/eid2202.151292.","Pommier de Santi V","Emerg Infect Dis","2016","2016/01/27","PMC4734546","","10.3201/eid2202.151292"
"26811872","Effectiveness of Meningococcal B Vaccine against Endemic Hypervirulent Neisseria meningitidis W Strain, England","Ladhani SN, Giuliani MM, Biolchi A, Pizza M, Beebeejaun K, Lucidarme J, Findlow J, Ramsay ME, Borrow R.","Emerg Infect Dis. 2016 Feb;22(2):309-11. doi: 10.3201/eid2202.150369.","Ladhani SN","Emerg Infect Dis","2016","2016/01/27","PMC4734511","","10.3201/eid2202.150369"
"26785507","Etymologia. Ebola","","Emerg Infect Dis. 2015 Nov;21(11):1905. doi: 10.3201/eid2111.et2111.","","Emerg Infect Dis","2015","2016/01/21","PMC4622270","","10.3201/eid2111.et2111"
"26691166","Azole Resistance of Aspergillus fumigatus in Immunocompromised Patients with Invasive Aspergillosis","van der Linden JW, Arendrup MC, Melchers WJ, Verweij PE.","Emerg Infect Dis. 2016 Jan;22(1):158-9. doi: 10.3201/eid2201.151308.","van der Linden JW","Emerg Infect Dis","2016","2015/12/23","PMC4698867","","10.3201/eid2201.151308"
"26690934","Azole Resistance of Aspergillus fumigatus in Immunocompromised Patients with Invasive Aspergillosis","Alanio A, Denis B, Hamane S, Raffoux E, Peffault de Latour R, Menotti J, Amorim S, Touratier S, Bergeron A, Bretagne S.","Emerg Infect Dis. 2016 Jan;22(1):157-8. doi: 10.3201/eid2201.150848.","Alanio A","Emerg Infect Dis","2016","2015/12/23","PMC4696694","","10.3201/eid2201.150848"
"26690795","Multiple Fungicide-Driven Alterations in Azole-Resistant Aspergillus fumigatus, Colombia, 2015","Le Pape P, Lavergne RA, Morio F, Alvarez-Moreno C.","Emerg Infect Dis. 2016 Jan;22(1):156-7. doi: 10.3201/eid2201.150978.","Le Pape P","Emerg Infect Dis","2016","2015/12/23","PMC4696698","","10.3201/eid2201.150978"
